L-l;64;cpu;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-dash-l;4-build-all-cores
TIME;AVG10;AVG60;AVG300;DIFF
1659530453;51.9;25.76;11.24;819355
1659530454;51.9;25.76;11.24;832339
1659530455;57.35;27.6;11.73;819028
1659530456;57.35;27.6;11.73;830589
1659530457;61.27;29.28;12.19;767239
1659530458;61.27;29.28;12.19;764777
1659530459;63.04;30.64;12.59;670749
1659530460;63.04;30.64;12.59;603087
1659530461;61.94;31.51;12.89;545332
1659530462;61.94;31.51;12.89;487333
1659530463;58.51;31.88;13.1;387589
1659530464;58.51;31.88;13.1;373230
1659530465;54.43;32.02;13.26;352235
1659530466;54.43;32.02;13.26;338383
1659530467;50.55;32.05;13.39;328849
1659530468;50.55;32.05;13.39;285099
1659530469;44.83;31.62;13.43;104673
1659530470;44.83;31.62;13.43;8015
1659530471;36.71;30.59;13.34;3120
1659530472;36.71;30.59;13.34;2872
1659530473;30.06;29.59;13.25;2875
1659530474;30.06;29.59;13.25;3609
1659530475;25.7;28.81;13.2;135000
1659530476;25.7;28.81;13.2;209840
1659530477;24.66;28.53;13.24;198621
1659530478;24.66;28.53;13.24;193847
1659530479;23.64;28.21;13.28;189342
1659530480;23.64;28.21;13.28;195301
1659530481;23.52;28.04;13.35;273287
1659530482;23.52;28.04;13.35;377770
1659530483;24.69;28.11;13.46;233254
1659530484;24.69;28.11;13.46;210553
1659530485;23.84;27.84;13.51;200486
1659530486;23.84;27.84;13.51;193931
1659530487;22.96;27.55;13.55;197499
1659530488;22.96;27.55;13.55;196192
1659530489;22.24;27.27;13.58;201354
1659530490;22.24;27.27;13.58;185717
1659530491;21.47;26.97;13.61;178740
1659530492;21.47;26.97;13.61;171517
1659530493;20.48;26.61;13.63;165119
1659530494;20.48;26.61;13.63;177460
1659530495;20.03;26.33;13.66;184256
1659530496;20.03;26.33;13.66;182836
1659530497;19.48;26.02;13.68;165165
1659530498;19.48;26.02;13.68;174229
1659530499;19.03;25.72;13.71;181050
1659530500;19.03;25.72;13.71;178273
1659530501;18.66;25.44;13.73;177665
1659530502;18.66;25.44;13.73;183361
1659530503;18.54;25.2;13.76;179355
1659530504;18.54;25.2;13.76;185482
1659530505;18.44;24.96;13.79;184658
1659530506;18.44;24.96;13.79;178460
1659530507;18.18;24.7;13.81;181595
1659530508;18.18;24.7;13.81;176656
1659530509;17.96;24.45;13.83;180709
1659530510;17.96;24.45;13.83;180383
1659530511;17.79;24.2;13.85;178152
1659530512;17.79;24.2;13.85;183363
1659530513;17.83;24.0;13.88;179394
1659530514;17.83;24.0;13.88;185148
1659530515;17.86;23.8;13.91;179618
1659530516;17.86;23.8;13.91;183803
1659530517;17.88;23.61;13.94;182558
1659530518;17.88;23.61;13.94;189580
1659530519;17.9;23.43;13.97;189552
1659530520;17.9;23.43;13.97;198314
1659530521;18.28;23.32;14.01;211760
1659530522;18.28;23.32;14.01;235826
1659530523;18.95;23.27;14.06;214317
1659530524;18.95;23.27;14.06;215126
1659530525;19.32;23.2;14.11;211645
1659530526;19.32;23.2;14.11;219561
1659530527;19.63;23.12;14.16;218407
1659530528;19.63;23.12;14.16;216151
1659530529;19.88;23.06;14.21;216499
1659530530;19.88;23.06;14.21;211310
1659530531;20.08;22.99;14.25;215345
1659530532;20.08;22.99;14.25;218569
1659530533;20.43;22.95;14.31;221799
1659530534;20.43;22.95;14.31;224263
1659530535;20.53;22.89;14.35;197787
1659530536;20.53;22.89;14.35;196442
1659530537;20.25;22.76;14.38;190290
1659530538;20.25;22.76;14.38;193405
1659530539;20.02;22.64;14.42;197873
1659530540;20.02;22.64;14.42;192908
1659530541;19.84;22.52;14.45;196189
1659530542;19.84;22.52;14.45;198212
1659530543;19.68;22.4;14.48;195311
1659530544;19.68;22.4;14.48;196079
1659530545;19.56;22.29;14.51;193643
1659530546;19.56;22.29;14.51;193741
1659530547;19.46;22.18;14.54;190428
1659530548;19.46;22.18;14.54;193664
1659530549;19.37;22.08;14.57;199818
1659530550;19.37;22.08;14.57;201807
1659530551;19.3;21.98;14.6;193358
1659530552;19.3;21.98;14.6;182466
1659530553;19.07;21.85;14.62;188745
1659530554;19.07;21.85;14.62;194420
1659530555;19.05;21.75;14.66;181192
1659530556;19.05;21.75;14.66;165216
1659530557;18.68;21.6;14.67;180472
1659530558;18.68;21.6;14.67;180459
1659530559;18.56;21.48;14.69;184974
1659530560;18.56;21.48;14.69;179820
1659530561;18.45;21.37;14.72;183111
1659530562;18.45;21.37;14.72;180818
1659530563;18.37;21.26;14.74;183339
1659530564;18.37;21.26;14.74;191738
1659530565;18.3;21.15;14.76;187928
1659530566;18.3;21.15;14.76;164098
1659530567;17.88;20.98;14.77;158842
1659530568;17.88;20.98;14.77;164413
1659530569;17.54;20.82;14.78;159259
1659530570;17.54;20.82;14.78;164037
1659530571;17.08;20.63;14.78;155371
1659530572;17.08;20.63;14.78;157476
